customer_id,event_date,channel,campaign,device,event_type,revenue
6777,2026-02-16,Organic,Brand Awareness,Mobile,add_to_cart,0.0
3010,2025-03-21,Organic,Black Friday,Tablet,product_view,0.0
4440,2026-01-06,Google Ads,Brand Awareness,Desktop,product_view,0.0
6186,2026-04-22,Email,Retargeting,Mobile,product_view,0.0
6944,2026-01-17,Direct,Brand Awareness,Tablet,page_view,0.0
1763,2026-04-20,Google Ads,Brand Awareness,Mobile,page_view,0.0
8484,2026-03-23,Facebook,Summer Sale,Tablet,page_view,0.0
3038,2025-07-21,Facebook,New Customers,Mobile,page_view,0.0
1559,2026-04-29,Organic,New Customers,Tablet,product_view,0.0
5669,2025-06-30,Email,Retargeting,Desktop,product_view,0.0
4850,2025-10-17,Email,Brand Awareness,Mobile,product_view,0.0
9722,2025-03-15,Google Ads,Brand Awareness,Mobile,add_to_cart,0.0
1402,2025-08-24,Direct,New Customers,Desktop,page_view,0.0
5036,2025-01-07,Organic,Summer Sale,Tablet,purchase,402.59
3821,2025-02-18,Direct,Retargeting,Desktop,page_view,0.0
2726,2025-12-22,Google Ads,Retargeting,Mobile,product_view,0.0
3147,2025-06-29,Google Ads,Retargeting,Desktop,purchase,221.44
8435,2026-01-27,Direct,Brand Awareness,Tablet,product_view,0.0
3337,2025-10-29,Facebook,Retargeting,Mobile,page_view,0.0
8470,2026-01-16,Facebook,Retargeting,Desktop,add_to_cart,0.0
4844,2025-09-16,Google Ads,Black Friday,Desktop,add_to_cart,0.0
6227,2025-03-23,Direct,New Customers,Tablet,add_to_cart,0.0
7105,2026-03-08,Organic,Brand Awareness,Mobile,product_view,0.0
8235,2025-06-13,Direct,Retargeting,Mobile,page_view,0.0
7821,2025-09-30,Email,Brand Awareness,Mobile,add_to_cart,0.0
6524,2025-12-10,Direct,Retargeting,Tablet,add_to_cart,0.0
2511,2025-12-18,Facebook,Brand Awareness,Mobile,page_view,0.0
8582,2025-07-03,Facebook,New Customers,Tablet,product_view,0.0
5739,2025-02-07,Direct,New Customers,Desktop,purchase,475.87
9788,2026-01-04,Email,Black Friday,Mobile,add_to_cart,0.0
8946,2026-02-05,Direct,Black Friday,Tablet,page_view,0.0
4120,2026-03-15,Google Ads,New Customers,Desktop,product_view,0.0
2482,2025-06-17,Organic,Brand Awareness,Desktop,add_to_cart,0.0
4894,2025-07-19,Email,Retargeting,Desktop,product_view,0.0
1185,2025-11-12,Organic,Black Friday,Mobile,product_view,0.0
5607,2026-01-26,Facebook,Black Friday,Desktop,product_view,0.0
9587,2025-07-26,Organic,New Customers,Mobile,page_view,0.0
4789,2025-12-07,Facebook,Black Friday,Desktop,page_view,0.0
6951,2026-02-04,Email,Summer Sale,Desktop,page_view,0.0
3970,2025-08-26,Facebook,Summer Sale,Mobile,page_view,0.0
5518,2025-02-03,Email,Retargeting,Tablet,purchase,99.9
5138,2026-04-12,Direct,Retargeting,Tablet,page_view,0.0
5673,2025-04-07,Google Ads,Retargeting,Tablet,add_to_cart,0.0
8179,2026-02-27,Organic,Summer Sale,Desktop,page_view,0.0
8289,2025-09-19,Facebook,Retargeting,Tablet,product_view,0.0
3256,2025-04-08,Google Ads,Retargeting,Tablet,add_to_cart,0.0
3487,2025-11-06,Organic,Summer Sale,Mobile,page_view,0.0
5818,2026-05-12,Organic,Summer Sale,Mobile,page_view,0.0
8100,2025-07-10,Email,Summer Sale,Desktop,page_view,0.0
2799,2025-09-26,Direct,Brand Awareness,Mobile,page_view,0.0
4949,2025-09-06,Organic,Retargeting,Tablet,add_to_cart,0.0
3886,2025-08-01,Direct,Retargeting,Tablet,page_view,0.0
7851,2026-02-12,Google Ads,Brand Awareness,Desktop,page_view,0.0
3506,2025-09-04,Direct,Summer Sale,Desktop,add_to_cart,0.0
2671,2025-10-23,Organic,Black Friday,Mobile,product_view,0.0
1343,2025-06-28,Facebook,Summer Sale,Desktop,purchase,275.6
9416,2026-01-05,Email,Retargeting,Tablet,product_view,0.0
2305,2026-04-21,Direct,New Customers,Mobile,add_to_cart,0.0
7757,2025-09-30,Organic,Summer Sale,Tablet,page_view,0.0
3513,2025-02-27,Facebook,Retargeting,Mobile,add_to_cart,0.0
2401,2026-02-12,Facebook,New Customers,Tablet,product_view,0.0
8631,2025-02-23,Organic,Summer Sale,Desktop,page_view,0.0
7047,2025-10-21,Email,New Customers,Mobile,page_view,0.0
3532,2025-09-28,Direct,Brand Awareness,Tablet,add_to_cart,0.0
3882,2025-11-19,Direct,Retargeting,Mobile,product_view,0.0
4158,2025-04-15,Organic,Brand Awareness,Tablet,page_view,0.0
6019,2025-03-14,Organic,Summer Sale,Tablet,add_to_cart,0.0
1379,2025-11-15,Organic,Black Friday,Desktop,page_view,0.0
4504,2025-05-14,Facebook,Summer Sale,Mobile,purchase,48.94
5707,2026-04-03,Facebook,Black Friday,Desktop,add_to_cart,0.0
7446,2026-01-15,Facebook,Black Friday,Tablet,add_to_cart,0.0
7513,2025-05-02,Email,Summer Sale,Desktop,page_view,0.0
2961,2025-03-04,Direct,Summer Sale,Tablet,page_view,0.0
5147,2025-09-29,Facebook,New Customers,Mobile,add_to_cart,0.0
7831,2025-02-20,Google Ads,Summer Sale,Mobile,page_view,0.0
3366,2025-10-27,Email,Summer Sale,Desktop,add_to_cart,0.0
2349,2025-12-05,Organic,New Customers,Desktop,page_view,0.0
7031,2025-11-25,Organic,New Customers,Tablet,product_view,0.0
8575,2026-03-16,Google Ads,Black Friday,Desktop,page_view,0.0
5336,2025-05-18,Google Ads,Brand Awareness,Mobile,purchase,403.79
9838,2025-08-09,Organic,Retargeting,Desktop,add_to_cart,0.0
5705,2025-04-04,Organic,Brand Awareness,Tablet,product_view,0.0
2119,2026-02-10,Direct,Retargeting,Tablet,product_view,0.0
3636,2025-12-14,Organic,Black Friday,Mobile,page_view,0.0
5832,2025-10-02,Direct,Brand Awareness,Mobile,add_to_cart,0.0
6472,2025-08-01,Direct,New Customers,Desktop,page_view,0.0
3887,2025-06-06,Email,Summer Sale,Tablet,page_view,0.0
7249,2025-08-29,Email,Retargeting,Desktop,product_view,0.0
6549,2025-08-20,Organic,Summer Sale,Tablet,add_to_cart,0.0
6551,2026-03-17,Facebook,Retargeting,Tablet,purchase,187.07
7916,2025-04-01,Direct,New Customers,Mobile,page_view,0.0
4711,2026-03-12,Organic,Summer Sale,Tablet,product_view,0.0
3067,2025-05-23,Google Ads,Summer Sale,Desktop,page_view,0.0
7802,2026-02-24,Facebook,Retargeting,Desktop,product_view,0.0
2809,2025-04-11,Direct,Black Friday,Tablet,product_view,0.0
9259,2025-08-31,Direct,Summer Sale,Desktop,page_view,0.0
7702,2026-01-19,Email,Retargeting,Desktop,page_view,0.0
4251,2025-12-23,Direct,Black Friday,Mobile,product_view,0.0
6782,2025-01-13,Email,Summer Sale,Tablet,page_view,0.0
5763,2025-05-01,Direct,Black Friday,Tablet,page_view,0.0
7820,2025-10-26,Organic,Brand Awareness,Mobile,product_view,0.0
7654,2025-04-02,Google Ads,Brand Awareness,Mobile,product_view,0.0
5126,2025-03-31,Google Ads,New Customers,Desktop,product_view,0.0
2258,2025-01-29,Google Ads,New Customers,Mobile,page_view,0.0
6267,2025-11-18,Facebook,Retargeting,Tablet,add_to_cart,0.0
3676,2026-01-22,Organic,New Customers,Desktop,page_view,0.0
1620,2025-06-21,Organic,Brand Awareness,Tablet,purchase,493.2
2190,2025-03-27,Google Ads,Brand Awareness,Tablet,add_to_cart,0.0
1487,2025-04-27,Facebook,Retargeting,Desktop,product_view,0.0
5842,2025-12-12,Facebook,Black Friday,Desktop,page_view,0.0
4473,2025-01-27,Organic,Brand Awareness,Tablet,add_to_cart,0.0
8159,2026-01-06,Organic,Retargeting,Mobile,page_view,0.0
5483,2025-09-22,Email,Black Friday,Tablet,add_to_cart,0.0
8499,2026-04-01,Organic,Retargeting,Mobile,product_view,0.0
4708,2025-12-05,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
9618,2025-08-18,Organic,Black Friday,Desktop,product_view,0.0
3036,2026-05-16,Facebook,Retargeting,Mobile,add_to_cart,0.0
1081,2025-03-10,Direct,Brand Awareness,Desktop,product_view,0.0
4353,2025-03-15,Facebook,Black Friday,Mobile,page_view,0.0
9155,2026-01-29,Google Ads,Brand Awareness,Desktop,page_view,0.0
7131,2026-02-26,Facebook,Retargeting,Desktop,page_view,0.0
6917,2025-02-27,Facebook,Retargeting,Mobile,page_view,0.0
4233,2025-11-15,Organic,Retargeting,Mobile,page_view,0.0
9461,2026-04-17,Google Ads,Black Friday,Tablet,page_view,0.0
5840,2025-04-03,Google Ads,Brand Awareness,Desktop,product_view,0.0
4118,2025-11-03,Email,Brand Awareness,Desktop,page_view,0.0
1910,2025-07-30,Email,Brand Awareness,Mobile,page_view,0.0
1429,2025-08-16,Organic,New Customers,Desktop,add_to_cart,0.0
4216,2025-10-15,Google Ads,New Customers,Desktop,page_view,0.0
1051,2025-06-18,Organic,Brand Awareness,Mobile,product_view,0.0
4285,2026-03-25,Email,Black Friday,Tablet,add_to_cart,0.0
1286,2025-09-28,Google Ads,Black Friday,Tablet,add_to_cart,0.0
7528,2025-05-01,Organic,New Customers,Tablet,page_view,0.0
6458,2025-02-14,Direct,Brand Awareness,Mobile,page_view,0.0
1517,2026-04-20,Email,Summer Sale,Mobile,add_to_cart,0.0
8000,2025-03-16,Facebook,New Customers,Tablet,page_view,0.0
5739,2025-07-20,Organic,Black Friday,Desktop,product_view,0.0
3413,2025-01-29,Email,New Customers,Mobile,page_view,0.0
9270,2025-02-10,Organic,Brand Awareness,Desktop,page_view,0.0
5068,2026-01-16,Direct,New Customers,Desktop,purchase,329.74
8793,2025-04-06,Email,Black Friday,Mobile,purchase,76.47
6637,2025-12-18,Email,Brand Awareness,Tablet,product_view,0.0
5692,2026-01-25,Email,Brand Awareness,Tablet,add_to_cart,0.0
2516,2025-02-07,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
2259,2025-05-13,Organic,Black Friday,Tablet,page_view,0.0
1147,2025-05-19,Direct,Summer Sale,Desktop,page_view,0.0
3614,2025-05-26,Direct,Brand Awareness,Tablet,page_view,0.0
1084,2026-01-17,Facebook,Retargeting,Desktop,product_view,0.0
3218,2025-03-28,Organic,New Customers,Tablet,page_view,0.0
4219,2025-01-20,Organic,New Customers,Desktop,page_view,0.0
1167,2026-04-03,Google Ads,Summer Sale,Mobile,page_view,0.0
4749,2026-01-26,Facebook,Brand Awareness,Desktop,product_view,0.0
3353,2025-09-10,Direct,Summer Sale,Mobile,page_view,0.0
2017,2025-08-03,Email,Brand Awareness,Desktop,product_view,0.0
9677,2025-06-22,Email,Brand Awareness,Tablet,add_to_cart,0.0
3395,2026-01-27,Google Ads,New Customers,Mobile,product_view,0.0
6119,2025-06-06,Email,Black Friday,Tablet,add_to_cart,0.0
6720,2026-03-24,Organic,Brand Awareness,Mobile,page_view,0.0
1663,2025-01-04,Facebook,New Customers,Desktop,page_view,0.0
7130,2025-12-26,Direct,Summer Sale,Mobile,page_view,0.0
4247,2026-01-15,Organic,Retargeting,Mobile,page_view,0.0
6572,2025-05-15,Organic,Summer Sale,Desktop,purchase,304.64
2821,2025-11-16,Google Ads,Black Friday,Mobile,add_to_cart,0.0
7719,2026-02-06,Organic,Summer Sale,Mobile,product_view,0.0
5731,2026-01-11,Google Ads,Brand Awareness,Mobile,purchase,217.11
9437,2025-10-30,Facebook,Summer Sale,Desktop,page_view,0.0
9862,2025-09-20,Email,New Customers,Tablet,add_to_cart,0.0
9450,2025-06-07,Facebook,Brand Awareness,Tablet,product_view,0.0
5829,2025-04-03,Direct,New Customers,Mobile,page_view,0.0
1139,2025-05-31,Direct,Summer Sale,Tablet,product_view,0.0
8431,2025-04-13,Direct,New Customers,Mobile,page_view,0.0
5860,2025-11-30,Email,Summer Sale,Tablet,product_view,0.0
9019,2025-06-13,Organic,Brand Awareness,Desktop,product_view,0.0
2623,2025-09-27,Email,Retargeting,Desktop,product_view,0.0
1869,2025-12-12,Facebook,Black Friday,Mobile,purchase,324.17
9510,2026-05-03,Organic,Summer Sale,Tablet,product_view,0.0
3928,2025-04-22,Organic,Retargeting,Mobile,page_view,0.0
3204,2025-04-07,Email,Summer Sale,Mobile,add_to_cart,0.0
1364,2025-03-20,Google Ads,New Customers,Mobile,add_to_cart,0.0
2536,2025-01-19,Direct,Brand Awareness,Mobile,page_view,0.0
3391,2025-02-20,Organic,Black Friday,Tablet,product_view,0.0
8259,2025-10-24,Organic,New Customers,Mobile,product_view,0.0
4460,2025-03-23,Email,Retargeting,Desktop,add_to_cart,0.0
8810,2026-01-31,Direct,Black Friday,Tablet,product_view,0.0
6943,2026-01-23,Email,Brand Awareness,Tablet,page_view,0.0
3516,2025-11-16,Direct,Brand Awareness,Desktop,page_view,0.0
4766,2025-10-18,Email,Brand Awareness,Mobile,product_view,0.0
9923,2026-03-06,Direct,Brand Awareness,Desktop,page_view,0.0
5236,2026-01-23,Facebook,Retargeting,Tablet,purchase,49.24
3721,2025-05-28,Organic,Retargeting,Mobile,page_view,0.0
7246,2025-09-24,Facebook,Retargeting,Mobile,page_view,0.0
3094,2025-05-15,Organic,Retargeting,Tablet,page_view,0.0
6561,2026-03-21,Google Ads,New Customers,Tablet,product_view,0.0
4455,2025-12-03,Email,Black Friday,Desktop,add_to_cart,0.0
6678,2026-05-05,Facebook,Summer Sale,Tablet,product_view,0.0
8107,2025-09-23,Organic,New Customers,Mobile,page_view,0.0
6327,2025-09-14,Facebook,Summer Sale,Tablet,add_to_cart,0.0
5040,2025-05-06,Google Ads,Brand Awareness,Tablet,add_to_cart,0.0
6253,2026-03-30,Organic,Retargeting,Tablet,page_view,0.0
8158,2025-11-16,Organic,Summer Sale,Desktop,product_view,0.0
7623,2025-07-27,Google Ads,Summer Sale,Desktop,add_to_cart,0.0
3142,2025-01-20,Direct,New Customers,Desktop,product_view,0.0
9373,2026-02-27,Email,New Customers,Desktop,add_to_cart,0.0
2194,2025-08-25,Google Ads,New Customers,Tablet,purchase,361.97
6948,2026-02-28,Email,Summer Sale,Tablet,product_view,0.0
4060,2026-02-23,Google Ads,Summer Sale,Mobile,page_view,0.0
6665,2025-09-22,Facebook,Summer Sale,Desktop,product_view,0.0
7911,2026-04-27,Email,Brand Awareness,Tablet,product_view,0.0
2588,2025-09-26,Google Ads,New Customers,Desktop,page_view,0.0
8514,2025-04-13,Facebook,New Customers,Mobile,product_view,0.0
6281,2026-03-20,Google Ads,Summer Sale,Tablet,page_view,0.0
5177,2026-03-10,Google Ads,New Customers,Tablet,page_view,0.0
6460,2026-03-16,Facebook,Black Friday,Desktop,product_view,0.0
9224,2026-02-19,Organic,Black Friday,Mobile,product_view,0.0
5953,2025-09-02,Email,Retargeting,Desktop,page_view,0.0
8630,2025-03-18,Organic,Black Friday,Desktop,page_view,0.0
2017,2025-02-05,Facebook,Summer Sale,Desktop,product_view,0.0
9429,2026-03-10,Google Ads,New Customers,Mobile,add_to_cart,0.0
7005,2026-02-19,Organic,Summer Sale,Desktop,page_view,0.0
7538,2025-04-30,Facebook,Black Friday,Desktop,page_view,0.0
4863,2025-04-14,Organic,New Customers,Tablet,purchase,114.14
5557,2026-01-11,Google Ads,Brand Awareness,Tablet,product_view,0.0
8051,2025-04-18,Email,Summer Sale,Tablet,product_view,0.0
9132,2026-05-11,Google Ads,Brand Awareness,Desktop,product_view,0.0
3205,2026-04-05,Direct,Summer Sale,Mobile,add_to_cart,0.0
6132,2025-08-01,Organic,New Customers,Mobile,page_view,0.0
8577,2026-03-30,Email,Brand Awareness,Desktop,page_view,0.0
4235,2026-02-10,Email,Brand Awareness,Tablet,product_view,0.0
9645,2025-04-18,Organic,New Customers,Desktop,product_view,0.0
1920,2026-04-18,Email,Retargeting,Desktop,page_view,0.0
7982,2026-05-03,Email,Summer Sale,Desktop,page_view,0.0
1108,2025-10-03,Facebook,Brand Awareness,Tablet,page_view,0.0
2655,2025-10-22,Facebook,Retargeting,Desktop,add_to_cart,0.0
3179,2025-02-11,Google Ads,Summer Sale,Tablet,page_view,0.0
4684,2025-04-13,Email,Retargeting,Mobile,product_view,0.0
8990,2025-11-23,Google Ads,New Customers,Desktop,product_view,0.0
1325,2026-02-01,Facebook,Black Friday,Desktop,add_to_cart,0.0
1111,2025-12-10,Email,Brand Awareness,Desktop,purchase,31.43
1218,2025-09-16,Organic,Retargeting,Tablet,page_view,0.0
9591,2025-08-25,Google Ads,Brand Awareness,Desktop,product_view,0.0
4735,2025-10-13,Organic,Black Friday,Mobile,page_view,0.0
7449,2025-09-25,Google Ads,New Customers,Tablet,add_to_cart,0.0
8406,2025-11-21,Direct,Retargeting,Desktop,add_to_cart,0.0
8567,2025-09-04,Facebook,Retargeting,Mobile,purchase,59.89
2513,2025-05-12,Email,Brand Awareness,Desktop,page_view,0.0
1167,2025-07-26,Email,Brand Awareness,Mobile,page_view,0.0
6760,2025-11-21,Google Ads,Summer Sale,Tablet,page_view,0.0
3256,2025-01-22,Email,Brand Awareness,Mobile,add_to_cart,0.0
9778,2026-03-23,Organic,Retargeting,Desktop,page_view,0.0
2047,2025-11-16,Direct,New Customers,Tablet,add_to_cart,0.0
9494,2026-04-22,Facebook,New Customers,Desktop,product_view,0.0
4182,2026-05-09,Facebook,Summer Sale,Mobile,purchase,190.3
4976,2026-04-18,Email,Summer Sale,Tablet,page_view,0.0
9109,2025-05-07,Facebook,Retargeting,Mobile,product_view,0.0
9013,2025-10-03,Facebook,Summer Sale,Tablet,purchase,54.03
9265,2025-07-12,Direct,Brand Awareness,Desktop,page_view,0.0
7776,2025-02-19,Organic,New Customers,Tablet,page_view,0.0
9351,2025-06-08,Organic,Summer Sale,Desktop,product_view,0.0
4819,2026-04-21,Organic,Black Friday,Desktop,add_to_cart,0.0
8649,2025-07-21,Google Ads,Brand Awareness,Mobile,product_view,0.0
2020,2025-01-21,Google Ads,Summer Sale,Mobile,page_view,0.0
3200,2025-09-11,Direct,Summer Sale,Desktop,page_view,0.0
2534,2025-07-15,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
7982,2026-03-06,Facebook,Summer Sale,Tablet,page_view,0.0
9702,2025-03-15,Google Ads,New Customers,Tablet,page_view,0.0
6533,2025-11-21,Google Ads,Brand Awareness,Mobile,add_to_cart,0.0
1504,2025-10-11,Email,Summer Sale,Tablet,add_to_cart,0.0
1461,2026-04-10,Email,Summer Sale,Mobile,purchase,353.68
4696,2025-01-11,Google Ads,New Customers,Desktop,page_view,0.0
9201,2025-09-17,Facebook,Brand Awareness,Tablet,page_view,0.0
6975,2025-08-05,Direct,Summer Sale,Mobile,page_view,0.0
1998,2025-11-15,Email,Black Friday,Mobile,product_view,0.0
8605,2025-04-24,Organic,New Customers,Tablet,add_to_cart,0.0
5957,2026-01-08,Google Ads,Retargeting,Desktop,product_view,0.0
2838,2025-03-24,Direct,Black Friday,Mobile,page_view,0.0
2625,2025-08-28,Email,Summer Sale,Tablet,page_view,0.0
4340,2025-05-15,Facebook,Summer Sale,Tablet,product_view,0.0
1353,2025-08-28,Email,Summer Sale,Tablet,product_view,0.0
2991,2025-04-10,Direct,Retargeting,Tablet,page_view,0.0
4534,2025-04-13,Email,Summer Sale,Mobile,add_to_cart,0.0
9089,2025-06-08,Organic,Black Friday,Tablet,product_view,0.0
8182,2026-03-13,Email,Black Friday,Tablet,product_view,0.0
9838,2025-06-03,Email,Summer Sale,Desktop,page_view,0.0
9130,2025-02-13,Direct,New Customers,Desktop,product_view,0.0
8312,2025-12-15,Direct,New Customers,Mobile,page_view,0.0
9629,2025-05-30,Facebook,Brand Awareness,Desktop,page_view,0.0
4450,2025-10-24,Email,Summer Sale,Tablet,page_view,0.0
5292,2025-01-12,Organic,Black Friday,Desktop,add_to_cart,0.0
1390,2026-04-22,Direct,Brand Awareness,Tablet,product_view,0.0
2094,2025-08-28,Facebook,New Customers,Mobile,page_view,0.0
8976,2025-03-05,Organic,Brand Awareness,Mobile,product_view,0.0
9946,2025-07-28,Email,Summer Sale,Tablet,product_view,0.0
5386,2026-01-12,Email,Black Friday,Tablet,add_to_cart,0.0
6244,2025-01-30,Direct,New Customers,Tablet,purchase,242.46
1823,2025-04-25,Email,Black Friday,Tablet,add_to_cart,0.0
5125,2025-05-05,Facebook,Brand Awareness,Tablet,product_view,0.0
9512,2026-04-28,Email,Retargeting,Tablet,page_view,0.0
3103,2026-01-24,Google Ads,Retargeting,Desktop,add_to_cart,0.0
4209,2025-12-22,Google Ads,Retargeting,Desktop,product_view,0.0
6047,2026-04-04,Email,Brand Awareness,Mobile,product_view,0.0
1209,2025-05-14,Organic,Summer Sale,Mobile,purchase,215.88
3144,2026-04-02,Google Ads,Retargeting,Desktop,product_view,0.0
4693,2025-04-27,Google Ads,Summer Sale,Tablet,page_view,0.0
3957,2025-10-03,Direct,Black Friday,Desktop,purchase,31.64
9606,2025-06-02,Organic,New Customers,Desktop,add_to_cart,0.0
4964,2025-09-02,Direct,Retargeting,Desktop,add_to_cart,0.0
9518,2025-12-09,Organic,Brand Awareness,Tablet,add_to_cart,0.0
6506,2025-12-16,Facebook,Brand Awareness,Tablet,purchase,71.56
6137,2025-09-15,Organic,Summer Sale,Desktop,page_view,0.0
4438,2025-12-11,Facebook,Retargeting,Mobile,product_view,0.0
7493,2025-12-22,Organic,Black Friday,Mobile,page_view,0.0
4954,2025-06-03,Google Ads,Brand Awareness,Mobile,product_view,0.0
3169,2025-07-04,Direct,Summer Sale,Mobile,product_view,0.0
5106,2025-07-19,Email,Summer Sale,Mobile,product_view,0.0
6780,2025-02-23,Organic,Black Friday,Mobile,add_to_cart,0.0
5639,2025-01-15,Organic,Brand Awareness,Mobile,page_view,0.0
3341,2025-06-18,Facebook,Summer Sale,Tablet,product_view,0.0
9650,2025-01-21,Direct,Summer Sale,Mobile,page_view,0.0
7415,2026-05-10,Direct,Summer Sale,Tablet,product_view,0.0
7490,2025-10-21,Organic,Retargeting,Tablet,product_view,0.0
5324,2026-01-30,Google Ads,Retargeting,Desktop,product_view,0.0
2521,2025-01-23,Google Ads,Brand Awareness,Mobile,page_view,0.0
2044,2025-10-07,Direct,Summer Sale,Desktop,purchase,178.03
8893,2026-01-17,Facebook,Summer Sale,Desktop,page_view,0.0
3447,2025-12-13,Organic,Retargeting,Tablet,add_to_cart,0.0
2124,2025-12-17,Direct,Retargeting,Mobile,page_view,0.0
9166,2026-03-29,Google Ads,Brand Awareness,Tablet,page_view,0.0
7170,2026-03-26,Organic,Retargeting,Mobile,page_view,0.0
3949,2025-09-16,Facebook,Brand Awareness,Mobile,product_view,0.0
7654,2025-10-12,Email,Brand Awareness,Mobile,add_to_cart,0.0
4537,2025-05-10,Google Ads,Retargeting,Desktop,add_to_cart,0.0
3362,2026-02-25,Email,Summer Sale,Desktop,product_view,0.0
1328,2025-12-17,Google Ads,Brand Awareness,Tablet,page_view,0.0
8182,2025-03-22,Direct,Summer Sale,Desktop,add_to_cart,0.0
7090,2026-04-09,Google Ads,Summer Sale,Tablet,purchase,248.73
5948,2026-01-31,Google Ads,Brand Awareness,Mobile,page_view,0.0
8169,2026-04-07,Google Ads,Brand Awareness,Desktop,page_view,0.0
9589,2026-04-01,Organic,Summer Sale,Tablet,product_view,0.0
9979,2026-05-04,Direct,Black Friday,Mobile,add_to_cart,0.0
3838,2025-01-07,Organic,Retargeting,Mobile,page_view,0.0
1224,2025-03-08,Direct,Summer Sale,Tablet,add_to_cart,0.0
2331,2025-03-02,Google Ads,Brand Awareness,Mobile,page_view,0.0
2901,2025-01-07,Email,Retargeting,Tablet,product_view,0.0
4380,2026-01-07,Facebook,Summer Sale,Desktop,page_view,0.0
2930,2026-04-07,Facebook,Black Friday,Tablet,product_view,0.0
7436,2026-03-17,Google Ads,Black Friday,Desktop,page_view,0.0
1851,2026-04-12,Organic,Retargeting,Tablet,add_to_cart,0.0
5893,2025-04-09,Google Ads,New Customers,Tablet,product_view,0.0
3599,2025-11-26,Organic,Black Friday,Tablet,page_view,0.0
5265,2025-11-06,Facebook,Retargeting,Desktop,page_view,0.0
2055,2025-06-25,Facebook,Brand Awareness,Desktop,add_to_cart,0.0
4611,2025-12-10,Google Ads,Brand Awareness,Desktop,product_view,0.0
2358,2025-06-23,Google Ads,Brand Awareness,Mobile,page_view,0.0
4043,2025-01-13,Facebook,Brand Awareness,Mobile,product_view,0.0
7937,2026-03-04,Direct,Retargeting,Tablet,add_to_cart,0.0
6990,2025-05-12,Google Ads,Brand Awareness,Mobile,page_view,0.0
6875,2025-10-11,Google Ads,Summer Sale,Tablet,page_view,0.0
4145,2025-04-18,Direct,Black Friday,Desktop,page_view,0.0
7930,2025-07-02,Direct,Summer Sale,Desktop,page_view,0.0
5053,2026-04-14,Direct,Black Friday,Mobile,add_to_cart,0.0
4703,2025-11-18,Facebook,Black Friday,Mobile,page_view,0.0
9058,2025-09-06,Organic,New Customers,Tablet,product_view,0.0
5923,2025-06-28,Google Ads,Black Friday,Desktop,product_view,0.0
7238,2026-01-27,Facebook,New Customers,Desktop,product_view,0.0
9999,2025-01-08,Email,Black Friday,Tablet,product_view,0.0
4095,2026-03-21,Google Ads,Summer Sale,Desktop,page_view,0.0
5847,2025-02-12,Direct,Brand Awareness,Desktop,add_to_cart,0.0
4182,2025-11-06,Direct,Brand Awareness,Mobile,product_view,0.0
2578,2026-04-09,Direct,Black Friday,Tablet,add_to_cart,0.0
9555,2025-12-05,Direct,Brand Awareness,Tablet,product_view,0.0
5033,2025-10-08,Organic,New Customers,Mobile,add_to_cart,0.0
3768,2026-03-28,Facebook,Brand Awareness,Tablet,purchase,109.67
9633,2026-03-02,Google Ads,Retargeting,Tablet,page_view,0.0
7766,2025-07-04,Facebook,Retargeting,Desktop,product_view,0.0
1224,2025-09-20,Organic,Retargeting,Mobile,page_view,0.0
8996,2025-04-29,Google Ads,Brand Awareness,Mobile,page_view,0.0
7840,2026-03-22,Email,Retargeting,Mobile,purchase,233.88
2405,2025-10-08,Google Ads,Brand Awareness,Mobile,product_view,0.0
6613,2026-02-13,Email,New Customers,Mobile,product_view,0.0
9184,2026-04-24,Google Ads,Summer Sale,Desktop,product_view,0.0
1356,2025-10-30,Direct,Black Friday,Tablet,add_to_cart,0.0
8512,2025-12-23,Organic,New Customers,Desktop,page_view,0.0
5595,2025-10-28,Organic,New Customers,Tablet,product_view,0.0
8375,2025-05-25,Google Ads,New Customers,Desktop,purchase,206.69
4609,2026-04-15,Facebook,Brand Awareness,Tablet,product_view,0.0
6173,2025-09-04,Google Ads,New Customers,Tablet,product_view,0.0
2497,2026-01-18,Direct,Brand Awareness,Mobile,page_view,0.0
3166,2025-03-03,Email,Summer Sale,Mobile,page_view,0.0
5562,2025-02-12,Email,Brand Awareness,Mobile,add_to_cart,0.0
7541,2025-08-20,Direct,Black Friday,Desktop,purchase,56.49
3173,2026-04-24,Email,Black Friday,Tablet,product_view,0.0
1014,2025-04-19,Email,Brand Awareness,Mobile,product_view,0.0
5024,2026-03-29,Organic,Retargeting,Mobile,add_to_cart,0.0
6641,2026-03-13,Google Ads,Summer Sale,Mobile,product_view,0.0
9715,2026-02-12,Google Ads,New Customers,Desktop,purchase,320.75
1353,2025-02-11,Email,Brand Awareness,Mobile,add_to_cart,0.0
3969,2025-10-22,Email,New Customers,Mobile,add_to_cart,0.0
3301,2025-04-13,Facebook,Black Friday,Tablet,page_view,0.0
3592,2025-12-06,Organic,New Customers,Mobile,product_view,0.0
1971,2025-03-04,Organic,Black Friday,Tablet,page_view,0.0
9541,2025-04-18,Google Ads,Summer Sale,Desktop,page_view,0.0
9757,2025-01-03,Organic,New Customers,Desktop,page_view,0.0
8047,2025-02-17,Organic,New Customers,Tablet,product_view,0.0
4274,2025-09-22,Facebook,Summer Sale,Tablet,page_view,0.0
